date,league,home-team,home-score,away-team,away-score,matchResults
2020-11-21,Turkey Lig 1,Altinordu,1,Istanbulspor,0,1
2020-11-21,Armenia Premier League,Alashkert,1,Ararat,2,2
2020-11-21,Turkey Super Lig,FatihKaragumruk,1,Sivasspor,1,X
2020-11-21,Romania Liga I,AcademicaClinceni,1,ViitorulConstanta,0,1
2020-11-21,Estonia Meistriliiga,JKTallinnaKalev,0,TJKLegion,2,2
2020-11-21,Kazakhstan Premier League,ShakhterKaragandy,3,Astana,1,1
2020-11-21,Japan J-League,CerezoOsaka,0,SanfrecceHiroshima,1,2
2020-11-21,Japan J2 League,FCRyukyu,1,GiravanzKitakyushu,1,X
2020-11-21,Japan J2 League,VentforetKofu,1,JubiloIwata,1,X
2020-11-21,Scotland League One,Partick,2,EastFife,0,1
2020-11-21,Brazil Serie B,Cruzeiro,1,Figueirense,1,X
2020-11-21,New Zealand Premiership,WaitakereUnited,1,WellingtonPhoenixReserves,4,2
2020-11-21,USA Major League Soccer,Nashville,3,InterMiami,0,1
2020-11-21,Russia 1. Division,EnergiyaKhabarovsk,0,KrylyaSovetov,1,2
2020-11-21,Japan J-League,OitaTrinita,1,KawasakiFrontale,0,1
2020-11-21,Japan J2 League,AvispaFukuoka,1,MontedioYamagata,1,X
2020-11-21,Japan J2 League,OmiyaArdija,0,MachidaZelvia,0,X
2020-11-21,Hong Kong 1st Division,EasternAA,5,ResourcesCapital,0,1
2020-11-21,Japan J2 League,KyotoPurpleSanga,2,TokushimaVortis,0,1
2020-11-21,Japan J2 League,ZwiegenKanazawa,1,Niigata,2,2
2020-11-21,Japan J2 League,EhimeFC,0,ThespaKusatsu,1,2
2020-11-21,South Korea K League 2,GyeongnamFC,1,DaejeonCitizen,0,1
2020-11-21,Japan J-League,VegaltaSendai,1,KashimaAntlers,3,2
2020-11-21,Japan J-League,KashiwaReysol,1,SaganTosu,2,2
2020-11-21,Japan J2 League,MatsumotoYamaga,1,FagianoOkayama,0,1
2020-11-21,Russia Premier League,Krasnodar,1,Tambov,0,1
2020-11-21,Russia 1. Division,Veles,1,VolgarGazpromAstrakhan,0,1
2020-11-21,Russia 1. Division,Akron,0,TorpedoMoscow,1,2
2020-11-21,Czech FNL,Vysehrad,0,Trinec,2,2
2020-11-21,Serbia Prva Liga,RadnickiPirot,0,ZeleznicarPancevo,1,2
2020-11-21,Ukraine UPL,Inhulets,0,DynamoKiev,2,2
2020-11-21,Croatia 2.HNL,Kustosija,2,Opatija,1,1
2020-11-21,Croatia 2.HNL,Dugopolje,1,HajdukSplitII,0,1
2020-11-21,England Premier League,Newcastle,0,Chelsea,2,2
2020-11-21,England Championship,Bournemouth,4,Reading,2,1
2020-11-21,Czech FNL,HradecKralove,5,UstinadLabem,1,1
2020-11-21,Czech FNL,Taborsko,1,SlovanVarnsdorf,2,2
2020-11-21,Serbia Prva Liga,GraficarBeograd,5,SlogaKraljevo,1,1
2020-11-21,Czech FNL,Chrudim,1,SkProstejov,2,2
2020-11-21,Slovenia Prva Liga,Bravo,1,Maribor,2,2
2020-11-21,Albania Superliga,KastriotiKruje,1,ApoloniaFier,1,X
2020-11-21,Albania Superliga,BylisBallsh,0,SkenderbeuKorce,2,2
2020-11-21,Iran Pro League,Paykan,1,PadidehKhorasan,0,1
2020-11-21,Iran Pro League,Perspolis,1,SanatNaft,0,1
2020-11-21,Italy Serie B,Spal,2,Pescara,0,1
2020-11-21,Serbia Prva Liga,Zemun,1,Loznica,2,2
2020-11-21,Azerbaijan Premier League,Qarabagh,6,Sumgayit,1,1
2020-11-21,Russia 1. Division,SpartakMoscowII,1,Tomsk,2,2
2020-11-21,Russia 1. Division,AlaniaVladikavkaz,2,GazovikOrenburg,1,1
2020-11-21,Estonia Esiliiga,ParnuJalgpalliklubi,2,LevadiaTallinnII,0,1
2020-11-21,Estonia Esiliiga,Maardu,3,FloraII,5,2
2020-11-21,Georgia Umaglesi Liga,FCTelavi,1,LokomotiviTbilisi,1,X
2020-11-21,Kazakhstan Premier League,KaspiyAktau,2,Okzhetpes,1,1
2020-11-21,Sweden Division 1,LindomeGIF,1,IFKVarnamo,1,X
2020-11-21,Russia 1. Division,ChaykaPeschanokopskoye,1,TekstilshchikIvanovo,3,2
2020-11-21,Serbia Super Liga,Indjija,1,RadnickiNis,0,1
2020-11-21,Germany 2. Bundesliga,Braunschweig,1,Karlsruhe,3,2
2020-11-21,Bosnia and Herzegovina Premier League,TuzlaCity,1,DobojKakanj,0,1
2020-11-21,Germany 2. Bundesliga,HolsteinKiel,2,FCHeidenheim,2,X
2020-11-21,Germany 2. Bundesliga,Paderborn,2,StPauli,0,1
2020-11-21,Germany 2. Bundesliga,FortunaDusseldorf,1,Sandhausen,0,1
2020-11-21,Germany Regionalliga West,FCSchalke,4,II,1,1
2020-11-21,Denmark 1st Division,SilkeborgIF,3,Helsingor,3,X
2020-11-21,Denmark 1st Division,Hvidovre,2,Vendsyssel,0,1
2020-11-21,Montenegro First League,Rudar,0,Decic,3,2
2020-11-21,Scotland League One,Peterhead,1,Dumbarton,0,1
2020-11-21,England Championship,Luton,1,Blackburn,1,X
2020-11-21,Scotland League One,Forfar,1,AirdrieUtd,3,2
2020-11-21,Albania Superliga,PartizaniTirana,0,Laci,0,X
2020-11-21,Cyprus 1. Division,ApoelNicosia,0,OlympiakosNicosia,1,2
2020-11-21,Qatar Stars League,AlKhoor,0,AlSailiya,0,X
2020-11-21,Qatar Stars League,QatarSC,1,AlWakra,0,1
2020-11-21,United Arab Emirates UFL,ShababAlAhliDubai,3,AlJazira,5,2
2020-11-21,Norway Tippeligaen,Aalesund,1,Valerenga,1,X
2020-11-21,USA Major League Soccer,OrlandoCity,1,NewYorkCity,1,X
2020-11-21,Italy Serie A,Spezia,0,Atalanta,0,X
2020-11-21,Switzerland Super League,Lucerne,1,FCVaduz,1,X
2020-11-21,Spain Segunda Liga,RayoVallecano,2,Castellon,1,1
2020-11-21,Switzerland Challenge League,FCThun,3,Wil,0,1
2020-11-21,England Conference,Wealdstone,3,SuttonUtd,3,X
2020-11-21,Romania Liga I,Botosani,0,CSUniversitateaCraiova,0,X
2020-11-21,Germany Bundesliga,EintrachtFrankfurt,1,RBLeipzig,1,X
2020-11-21,England Premier League,Tottenham,2,ManCity,0,1
2020-11-21,Spain Primera Liga,Sevilla,4,CeltadeVigo,2,1
2020-11-21,Greece Etniki Katigoria,Olympiacos,1,Panathinaikos,0,1
2020-11-21,Belgium Juliper League,Oostende,1,Antwerp,1,X
2020-11-21,Poland Ekstraklasa,ZaglebieLubin,2,StalMielec,2,X
2020-11-21,Jordan Pro League,AlSalt,0,AlWihdat,0,X
2020-11-21,Slovenia Prva Liga,Mura,0,Olimpija,1,2
2020-11-21,Peru Primera Division,CarlosStein,1,DeportivoBinacional,3,2
2020-11-21,Albania Superliga,TeutaDurres,0,Kukesi,0,X
2020-11-21,Sweden Superettan,Ljungskile,0,JonkopingSodra,1,2
2020-11-21,Sweden Division 1,Brommapojkarna,7,Nykoping,1,1
2020-11-21,Sweden Division 1,AssyriskaTurabdin,2,Landskrona,1,1
2020-11-21,Russia Premier League,LokomotivMoscow,1,ArsenalTula,0,1
2020-11-21,Russia Premier League,SpartakMoscow,1,DinamoMoscow,1,X
2020-11-21,France Ligue 1,Brestois,4,StEtienne,1,1
2020-11-21,Hungary NB I,MezokovesdiSE,0,MTK,1,2
2020-11-21,Croatia 1.HNL,NKSlaven,0,HajdukSplit,2,2
2020-11-21,South Africa Premiership,OrlandoPirates,2,SupersportUnited,1,1
2020-11-21,Bosnia and Herzegovina Premier League,ZrinjskiMostar,2,BoracBanjaLuka,1,1
2020-11-21,Turkey Lig 1,Giresunspor,0,Samsunspor,0,X
2020-11-21,Turkey Super Lig,Besiktas,3,IstanbulBuyuksehirBSK,2,1
2020-11-21,Austria Bundesliga,CSRAltach,0,Wolfsberger,2,2
2020-11-21,Austria Bundesliga,Hartberg,1,LASKLinz,1,X
2020-11-21,Austria Bundesliga,RBSalzburg,1,SKSturmGraz,3,2
2020-11-21,Czech First League,Opava,0,SlaviaPrague,6,2
2020-11-21,Belgium Juliper League,Waasland,0,CercleBrugge,2,2
2020-11-21,Holland Eredivisie,WillemII,2,VVVVenlo,1,1
2020-11-21,Venezuela Primera,AcademiaPuertoCabello,0,GuarosdeLara,0,X
2020-11-21,Holland Eredivisie,FCZwolle,1,FCUtrecht,1,X
2020-11-21,USA Major League Soccer,Columbus,3,NewYorkRedBulls,2,1
2020-11-21,Spain Primera Liga,AtleticoMadrid,1,Barcelona,0,1
2020-11-21,England Premier League,ManUtd,1,WestBrom,0,1
2020-11-21,Uruguay Primera Division,DeportivoMaldonado,2,RiverPlateMontevideo,1,1
2020-11-21,Peru Primera Division,DeportivoLlacuabamba,0,Melgar,6,2
2020-11-21,Peru Primera Division,AlianzaLima,0,SportBoys,2,2
2020-11-21,Brazil Serie B,CRB,2,Nautico,1,1
2020-11-21,Belgium Division 2,Deinze,1,KVSKUnited,1,X
2020-11-21,Brazil Serie B,CuiabaEsporteClube,0,CSAAL,1,2
2020-11-21,Brazil Serie A,AtleticoParanaense,1,Santos,0,1
2020-11-21,Brazil Serie A,Flamengo,3,Coritiba,1,1
2020-11-21,Chile Primera,CoquimboUnido,1,UnionLaCalera,2,2
2020-11-21,Ecuador Liga Pro,IndependienteJoseTeran,1,TecnicoUniversitario,0,1
2020-11-21,Uruguay Primera Division,ClubNacional,0,Danubio,2,2
2020-11-21,Peru Primera Division,CarlosMannucci,2,SportHuancayo,1,1
2020-11-21,Belgium Juliper League,ClubBrugge,1,Kortrijk,0,1
2020-11-21,Italy Serie A,Juventus,2,Cagliari,0,1
2020-11-21,France Ligue 2,Valenciennes,1,RodezAveyron,1,X
2020-11-21,South Africa Premiership,MorokaSwallows,0,TSGalaxy,0,X
2020-11-21,France Ligue 2,Pau,0,Grenoble,2,2
2020-11-21,France Ligue 2,Paris,0,Auxerre,3,2
2020-11-21,France Ligue 2,ChamoisNiort,1,Dunkerque,2,2
2020-11-21,France Ligue 2,Chateauroux,2,Sochaux,1,1
2020-11-21,France Ligue 2,Chambly,1,Toulouse,1,X
2020-11-21,France Ligue 2,Amiens,1,ClermontFoot,1,X
2020-11-21,Peru Primera Division,UniversidadCesarVallejo,0,DeportivoMunicipal,1,2
2020-11-21,Hungary NB I,BudapestHonved,0,Ferencvarosi,1,2
2020-11-21,Switzerland Super League,YoungBoys,2,Basle,1,1
2020-11-21,Scotland League One,Falkirk,1,CoveRangers,0,1
2020-11-21,Holland Eredivisie,FCGroningen,1,Vitesse,1,X
2020-11-21,Slovenia Prva Liga,FCKoper,1,HITGorica,1,X
2020-11-21,Brazil Serie B,Operario,0,AmericaMineiro,1,2
2020-11-21,Brazil Serie B,Oeste,2,BrasilDePelotas,1,1
2020-11-21,Germany Bundesliga,HerthaBerlin,2,BorussiaDortmund,5,2
2020-11-21,Spain Segunda Liga,RealOviedo,1,Fuenlabrada,1,X
2020-11-21,Albania Superliga,Vllaznia,3,KFTirana,2,1
2020-11-21,Poland Ekstraklasa,WartaPoznan,2,WislaKrakow,1,1
2020-11-21,Holland Eerste Divisie,AlmereCity,3,GoAheadEagles,0,1
2020-11-21,England League 2,SalfordCity,3,Bradford,0,1
2020-11-21,England League 1,Peterborough,1,Blackpool,2,2
2020-11-21,England League 1,MiltonKeynesDons,1,Hull,3,2
2020-11-21,England League 1,Ipswich,2,Shrewsbury,1,1
2020-11-21,England League 1,FleetwoodTown,5,Plymouth,1,1
2020-11-21,England League 1,Doncaster,1,Sunderland,1,X
2020-11-21,England League 1,BurtonAlbion,1,Northampton,3,2
2020-11-21,England League 1,AccringtonStanley,0,LincolnCity,0,X
2020-11-21,England Championship,Wycombe,0,Brentford,0,X
2020-11-21,England Championship,Stoke,4,Huddersfield,3,1
2020-11-21,England Championship,QPR,1,Watford,1,X
2020-11-21,England Championship,Preston,1,SheffWed,0,1
2020-11-21,England Championship,BristolCity,1,Derby,0,1
2020-11-21,England Championship,Millwall,1,Cardiff,1,X
2020-11-21,Ukraine UPL,ShakhtarDonetsk,1,Oleksandria,1,X
2020-11-21,England Premier League,AstonVilla,1,Brighton,2,2
2020-11-21,England League 2,Tranmere,5,Grimsby,0,1
2020-11-21,England League 2,Stevenage,1,Bolton,2,2
2020-11-21,England League 1,Rochdale,0,AFCWimbledon,1,2
2020-11-21,England League 1,Swindon,1,BristolRovers,0,1
2020-11-21,England League 1,Wigan,1,OxfordUtd,2,2
2020-11-21,Serbia Super Liga,PartizanBelgrade,1,ProleterNoviSad,0,1
2020-11-21,Belgium Juliper League,StandardLiege,2,Eupen,2,X
2020-11-21,Scotland League One,Clyde,3,Montrose,2,1
2020-11-21,Scotland Championship,QueenofSouth,2,Alloa,0,1
2020-11-21,Scotland Championship,InvernessCT,2,Raith,0,1
2020-11-21,Scotland Championship,Ayr,2,Dundee,0,1
2020-11-21,Scotland Championship,Arbroath,0,Morton,0,X
2020-11-21,Sweden Division 1,Karlslunds,2,TeamThoren,0,1
2020-11-21,Norway Tippeligaen,Stabaek,0,Molde,3,2
2020-11-21,England League 2,Barrow,2,ForestGreen,2,X
2020-11-21,Sweden Division 1,IFSylvia,3,Taby,1,1
2020-11-21,Scotland Premiership,StJohnstone,1,Motherwell,1,X
2020-11-21,Scotland Premiership,Livingston,0,StMirren,1,2
2020-11-21,Scotland Premiership,Kilmarnock,3,RossCounty,1,1
2020-11-21,Scotland Premiership,Hibernian,2,Celtic,2,X
2020-11-21,Scotland Premiership,DundeeUtd,2,Hamilton,1,1
2020-11-21,England League 2,Cheltenham,3,Walsall,0,1
2020-11-21,England League 2,Scunthorpe,1,Morecambe,1,X
2020-11-21,England League 1,Portsmouth,4,Crewe,1,1
2020-11-21,England League 2,NewportCounty,1,PortVale,0,1
2020-11-21,England Conference,MaidenheadUtd,2,Bromley,2,X
2020-11-21,England Conference North,AlfretonTown,0,Darlington,2,2
2020-11-21,England Conference,Yeovil,1,Hartlepool,3,2
2020-11-21,England Conference,Wrexham,1,Aldershot,0,1
2020-11-21,England Conference,Woking,4,Barnet,1,1
2020-11-21,Northern Ireland Premier League,Linfield,2,Glenavon,0,1
2020-11-21,Northern Ireland Premier League,BallymenaUnited,2,WarrenpointTown,0,1
2020-11-21,Northern Ireland Premier League,Crusaders,3,DungannonSwifts,1,1
2020-11-21,England Conference,KingsLynn,2,DoverAthletic,0,1
2020-11-21,England Conference North,BradfordParkAvenue,1,TelfordUtd,2,2
2020-11-21,England Conference,Halifax,1,Torquay,2,2
2020-11-21,England Conference,Chesterfield,2,NottsCounty,3,2
2020-11-21,England Conference,BorehamWood,0,Altrincham,1,2
2020-11-21,Spain Segunda Liga,Mirandes,4,FCCartagena,1,1
2020-11-21,Greece Etniki Katigoria,Atromitos,2,ApollonSmirnis,2,X
2020-11-21,England League 2,LeytonOrient,3,HarrogateTown,0,1
2020-11-21,Spain Primera Liga,Villarreal,1,RealMadrid,1,X
2020-11-21,England Conference North,BrackleyTown,1,Chester,1,X
2020-11-21,Northern Ireland Premier League,Larne,1,Cliftonville,0,1
2020-11-21,England Conference North,CurzonAshton,0,Leamington,3,2
2020-11-21,England Conference South,HamptonandRichmond,1,Bath,0,1
2020-11-21,England Championship,Barnsley,2,NottmForest,0,1
2020-11-21,England League 2,Exeter,1,Oldham,2,2
2020-11-21,England Conference North,FarsleyCeltic,2,Kidderminster,2,X
2020-11-21,England Championship,Swansea,1,Rotherham,0,1
2020-11-21,England Championship,Middlesbrough,0,Norwich,1,2
2020-11-21,England Conference South,StAlbansCity,0,HungerfordTown,0,X
2020-11-21,England Conference South,MaidstoneUtd,1,BillericayTown,1,X
2020-11-21,England Conference South,HemelHempstead,1,DulwichHamlet,1,X
2020-11-21,England Conference South,OxfordCity,1,EastbourneBorough,1,X
2020-11-21,England Conference South,EbbsfleetUtd,0,TonbridgeAngels,1,2
2020-11-21,England Conference South,Dartford,2,SloughTown,0,1
2020-11-21,England Conference South,ConcordRangers,1,DorkingWanderers,3,2
2020-11-21,England Conference South,ChelmsfordCity,0,ChippenhamTown,2,2
2020-11-21,England Conference North,Hereford,2,Chorley,2,X
2020-11-21,England Conference North,Guiseley,1,GloucesterCity,2,2
2020-11-21,England Conference North,Gateshead,4,Southport,1,1
2020-11-20,Brazil Serie B,Vitoria,0,PontePreta,0,X
2020-11-20,Peru Primera Division,Cienciano,1,AtleticoGrau,0,1
2020-11-20,Brazil Serie B,Avai,1,Confianca,0,1
2020-11-20,England League 2,Mansfield,1,Colchester,1,X
2020-11-20,Belgium Division 2,ClubBruggeII,2,LierseKempenzonen,0,1
2020-11-20,Switzerland Challenge League,Winterthur,1,SCKriens,1,X
2020-11-20,Hungary NB I,Kisvarda,3,PaksiSE,1,1
2020-11-20,Romania Liga I,DinamoBucharest,3,Voluntari,0,1
2020-11-20,Sweden Division 1,MotalaAIF,2,Linkoping,3,2
2020-11-20,Croatia 1.HNL,HNKSibenik,1,Gorica,3,2
2020-11-20,Germany 3. Liga,MSVDuisburg,0,Verl,4,2
2020-11-20,Switzerland Challenge League,FCStadeLsOuchy,2,Schaffhausen,2,X
2020-11-20,France National,Annecy,1,VillefrancheSurSaone,0,1
2020-11-20,Spain Segunda Liga,Alcorcon,1,Lugo,0,1
2020-11-20,Denmark 1st Division,KoldingIF,1,Fredericia,2,2
2020-11-20,Denmark Superliga,Lyngby,1,ACHorsens,1,X
2020-11-20,France Ligue 1,Rennes,0,Bordeaux,1,2
2020-11-20,England Championship,Coventry,0,Birmingham,0,X
2020-11-20,Poland Ekstraklasa,GornikZabrze,1,PiastGliwice,2,2
2020-11-20,Brazil Serie B,Guarani,2,Botafogo,1,1
2020-11-20,Wales Premier League,ConnahsQuay,2,NewiCefnDruids,1,1
2020-11-20,Venezuela Primera,ZamoraFC,1,Caracas,3,2
2020-11-20,Paraguay Division Profesional,SportivoSanLorenzo,2,Libertad,2,X
2020-11-20,Brazil Serie A,Bragantino,4,Bahia,0,1
2020-11-20,Holland Eerste Divisie,ExcelsiorRotterdam,4,AZII,1,1
2020-11-20,Brazil Serie B,JuventudeRS,5,Parana,0,1
2020-11-20,Brazil Serie B,SampaioCorrea,1,Chapecoense,3,2
2020-11-20,Chile Primera B,RangersTalca,1,Melipilla,0,1
2020-11-20,Peru Primera Division,SportingCristal,2,Universitario,2,X
2020-11-20,Paraguay Division Profesional,RiverPlateAsuncion,1,CerroPorteno,2,2
2020-11-20,Chile Primera B,SantiagoMorning,2,CDSantaCruz,1,1
2020-11-20,Scotland Championship,Dunfermline,2,Hearts,1,1
2020-11-20,Chile Primera B,PuertoMontt,3,Nublense,2,1
2020-11-20,Spain Primera Liga,Osasuna,1,Huesca,1,X
2020-11-20,Spain Segunda Liga,Espanyol,1,Girona,2,2
2020-11-20,Italy Serie B,Frosinone,0,Cosenza,2,2
2020-11-20,France Ligue 1,Monaco,3,PSG,2,1
2020-11-20,Holland Eerste Divisie,FCDenBosch,2,JongAjax,2,X
2020-11-20,Holland Eerste Divisie,MVVMaastricht,3,JongPSV,3,X
2020-11-20,Holland Eerste Divisie,FCUtrechtII,2,HelmondSport,1,1
2020-11-20,Holland Eerste Divisie,NEC,1,RodaJC,1,X
2020-11-20,France National,LyonDuchere,0,Cholet,0,X
2020-11-20,Holland Eerste Divisie,FCVolendam,1,TOPOss,1,X
2020-11-20,Czech First League,SlovanLiberec,1,Jablonec,973,2
2020-11-20,Chile Primera B,DeportesMagallanes,1,DeportesCopiapo,1,X
2020-11-20,Chile Primera B,DeportesTemuco,1,UnionSanFelipe,0,1
2020-11-20,Nicaragua Liga Primera,JuniorManagua,1,JuventusManagua,1,X
2020-11-20,Nicaragua Liga Primera,Diriangen,6,DeportivoOcotal,1,1
2020-11-20,Nicaragua Liga Primera,WalterFerreti,4,Chinandega,0,1
2020-11-20,Nicaragua Liga Primera,RealEsteli,1,Managua,0,1
2020-11-20,Uzbekistan PRL,MetallurgBekabad,2,Bunyodkor,3,2
2020-11-20,Uzbekistan PRL,Sogdiyona,3,Nasaf,1,1
2020-11-20,Serbia Prva Liga,NoviBeograd,3,Dubocica,1,1
2020-11-20,Croatia 2.HNL,InterZapresic,2,DynamoZagrebII,0,1
2020-11-20,Serbia Prva Liga,Radnicki,19232,BuducnostDobanovci,0,1
2020-11-20,Uzbekistan PRL,Pakhtakor,2,Qoqon,19121,2
2020-11-20,Uzbekistan PRL,Navbahor,1,SurkhonTermez,0,1
2020-11-20,Czech FNL,Jihlava,1,Blansko,4,2
2020-11-20,Croatia 2.HNL,HrvatskiDragovoljac,0,Rudes,1,2
2020-11-20,Iran Pro League,MesRafsanjan,0,GolGoharSirjan,2,2
2020-11-20,Iran Pro League,MachineSaziTabriz,1,Zobahan,1,X
2020-11-20,Iran Pro League,Foolad,2,Esteghlal,1,1
2020-11-20,Jordan Pro League,Sahab,1,AlJazeeraJordan,1,X
2020-11-20,Russia 1. Division,KrasnodarII,1,ShinnikJaroslavl,2,2
2020-11-20,United Arab Emirates UFL,BaniYas,0,AlIttihadKalba,2,2
2020-11-20,France National,Sete,34,FC,1,1
2020-11-20,United Arab Emirates UFL,AlWasl,1,AlAin,2,2
2020-11-20,Poland Ekstraklasa,LechiaGdansk,3,SlaskWroclaw,2,1
2020-11-20,Denmark 1st Division,Viborg,2,Hobro,1,1
2020-11-20,United Arab Emirates UFL,AlFujirah,1,Hatta,0,1
2020-11-20,United Arab Emirates UFL,AlSharjah,2,AlNas,1,1
2020-11-20,France National,QuevillyRouen,2,BourgPeronnas,0,1
2020-11-20,France National,Laval,0,Boulogne,0,X
2020-11-20,Estonia Esiliiga,TammekaTartuII,0,NommeUnited,5,2
2020-11-20,Nicaragua Liga Primera,MunicipalJalapa,2,RealMadriz,1,1
2020-11-20,Ukraine UPL,RukhVinnyky,0,IllichivetsMariupol,0,X
2020-11-20,Croatia 1.HNL,Lokomotiva,2,Varazdin,2,X
2020-11-20,Jordan Pro League,AlAhlyJordan,0,Ramtha,1,2
2020-11-20,Peru Primera Division,Ayacucho,3,RealGarcilaso,1,1
2020-11-20,Croatia 2.HNL,Medimurje,2,BijeloBrdo,5,2
2020-11-20,Romania Liga I,CSMSIasi,1,Arges,1,X
2020-11-20,Serbia Super Liga,RadnikSurdulica,3,MacvaSabac,0,1
2020-11-20,Serbia Super Liga,JavorIvanjica,1,Subotica,3,2
2020-11-20,Serbia Super Liga,MladostLucani,1,Cukaricki,1,X
2020-11-19,Ecuador Liga Pro,LDUPortoviejo,1,Orense,2,2
2020-11-19,Ecuador Liga Pro,MushucRuna,1,Olmedo,1,X
2020-11-19,Chile Primera,ColoColo,1,AudaxItaliano,0,1
2020-11-19,Venezuela Primera,AraguaFC,0,Metropolitanos,1,2
2020-11-19,Peru Primera Division,DeportivoSanMartin,1,UTCDeCajamarca,1,X
2020-11-19,Holland Eerste Divisie,DeGraafschap,0,CambuurLeeuwarden,2,2
2020-11-19,Peru Primera Division,AlianzaUniversidad,1,AcademiaCantolao,1,X
2020-11-19,Ecuador Liga Pro,ElNacional,0,UnivCatolica,2,2
2020-11-19,Chile Primera,Huachipato,1,MunicipalIquique,1,X
2020-11-19,Holland Eerste Divisie,Telstar,2,FCDordrecht,0,1
2020-11-19,Iran Pro League,NaftTehran,1,Saipa,1,X
2020-11-19,Jordan Pro League,AlSareeh,1,AlHussein,0,1
2020-11-19,Jordan Pro League,Maan,1,AlAqaba,1,X
2020-11-19,Chile Primera,Antofagasta,1,EvertonVinadelMar,1,X
2020-11-19,Iran Pro League,Sepahan,1,AluminiumArak,0,1
2020-11-19,Iran Pro League,NassajiMazandaran,1,TractorSazi,1,X
2020-11-19,Uzbekistan PRL,LokomotivTashkent,2,Olmaliq,1,1
2020-11-19,Uzbekistan PRL,Bukhara,1,Qizilqum,1,X
2020-11-19,Uzbekistan PRL,Andijon,2,MashALMubarek,1,1
2020-11-19,Chile Primera,CoquimboUnido,2,UniversidadCatolica,1,1
2020-11-19,Costa Rica Primera,SantosdeGuapiles,0,Saprissa,0,X
2020-11-19,Paraguay Division Profesional,GeneralDiaz,2,SoldeAmerica,5,2
2020-11-19,Brazil Serie A,VascodaGama,0,FortalezaCE,0,X
2020-11-18,Germany Regionalliga West,Rodinghausen,2,Wiedenbruck,0,1
2020-11-18,Norway 1. Division,Grorud,2,Strommen,1,1
2020-11-18,Germany Regionalliga West,AlemanniaAachen,0,FortunaKoln,1,2
2020-11-18,Brazil Serie A,AtleticoMineiro,0,AtleticoParanaense,2,2
2020-11-18,Chile Primera,UnionLaCalera,1,UniversidaddeChile,0,1
2020-11-18,Peru Primera Division,Melgar,4,SportHuancayo,0,1
2020-11-18,Belgium Division 2,Westerlo,3,Deinze,0,1
2020-11-18,Japan J-League,KawasakiFrontale,3,YokohamaFMarinos,1,1
2020-11-18,China Super League,HangzhouLvcheng,2,WuhanZall,2,X
2020-11-18,Chile Primera,CuricoUnido,2,UniversidaddeConcepcion,2,X
2020-11-18,Chile Primera,Cobresal,1,DeportesLaSerena,2,2
2020-11-18,UEFA Nations League,Kazakhstan,1,Lithuania,2,2
2020-11-18,UEFA Nations League,Albania,3,Belarus,2,1
2020-11-18,UEFA Nations League,Georgia,0,Estonia,0,X
2020-11-18,UEFA Nations League,Armenia,1,NorthMacedonia,0,1
2020-11-18,Germany Regionalliga West,BorussiaMonchengladbachII,0,RotWeissEssen,2,2
2020-11-18,Ecuador Liga Pro,Aucas,3,IndependienteJoseTeran,3,X
2020-11-18,Venezuela Primera,GuarosdeLara,4,AtleticoVenezuela,0,1
2020-11-18,Ecuador Liga Pro,TecnicoUniversitario,0,Macara,1,2
2020-11-18,UEFA Nations League,Belgium,4,Denmark,2,1
2020-11-18,UEFA Nations League,Poland,1,Holland,2,2
2020-11-18,Japan J-League,VisselKobe,0,UrawaRedDiamonds,1,2
2020-11-18,Japan J-League,VegaltaSendai,2,FCTokyo,2,X
2020-11-18,Ecuador Liga Pro,Delfin,1,RiverPlateEcuador,1,X
2020-11-18,UEFA Nations League,Austria,1,Norway,1,X
2020-11-18,UEFA Nations League,NorthernIreland,1,Romania,1,X
2020-11-18,UEFA Nations League,CzechRepublic,2,Slovakia,0,1
2020-11-18,UEFA Nations League,Serbia,5,Russia,0,1
2020-11-18,UEFA Nations League,Israel,1,Scotland,0,1
2020-11-18,UEFA Nations League,Hungary,2,Turkey,0,1
2020-11-18,UEFA Nations League,Wales,3,Finland,1,1
2020-11-18,UEFA Nations League,Kosovo,1,Moldova,0,1
2020-11-18,UEFA Nations League,Greece,0,Slovenia,0,X
2020-11-18,UEFA Nations League,England,4,Iceland,0,1
2020-11-18,UEFA Nations League,RepofIreland,0,Bulgaria,0,X
2020-11-18,Norway 1. Division,Lillestrom,1,Jerv,0,1
2020-11-17,England Conference South,Dartford,0,StAlbansCity,1,2
2020-11-17,England Conference South,EbbsfleetUtd,0,MaidstoneUtd,0,X
2020-11-17,England Conference South,HamptonandRichmond,0,HemelHempstead,3,2
2020-11-17,England Conference South,OxfordCity,1,ChippenhamTown,1,X
2020-11-17,England Conference South,SloughTown,1,HungerfordTown,3,2
2020-11-17,England Conference South,TonbridgeAngels,2,EastbourneBorough,2,X
2020-11-17,England Conference North,BradfordParkAvenue,0,Southport,2,2
2020-11-17,Brazil Serie B,SampaioCorrea,2,Nautico,1,1
2020-11-17,Costa Rica Primera,Cartagines,0,Herediano,1,2
2020-11-17,England Conference,Halifax,1,NottsCounty,1,X
2020-11-17,England Conference,Aldershot,0,MaidenheadUtd,0,X
2020-11-17,England Conference,Altrincham,3,Chesterfield,2,1
2020-11-17,England Conference,Barnet,0,KingsLynn,2,2
2020-11-17,England Conference,Bromley,1,BorehamWood,1,X
2020-11-17,England Conference,DoverAthletic,1,Woking,5,2
